5.197071839923379510e-01,-2.139834781515939990e-02,-2.190712466237513034e+00
5.388865780841068931e-01,-2.141565614526850722e-02,-2.353758708660309118e+00
4.929340511659391355e-01,-1.987273332941464840e-02,-2.162498251134642668e+00
3.944596870348343054e-01,-1.084701175541241333e-02,-2.505602577285737098e+00
