-2.075058216460854421e+00,-1.165714012823424461e+00,-6.585552176924954759e-01,-2.624621780020180428e-01,8.513098629481526125e-02,2.470314859751681913e-01,4.088923251846437457e-01,5.596381448976874839e-01,6.400862393350819080e-01,7.161256516025805707e-01,7.880683662726093441e-01,8.521814479768995421e-01,8.950793694912918541e-01,9.496759295814025670e-01,9.901034730624475033e-01
-2.184445463804735699e+00,-1.334857360706567686e+00,-7.167298923682423606e-01,-3.066751010648240405e-01,-1.029465807629463964e-01,1.810704024804831169e-01,3.693725832736495795e-01,5.649338531091068205e-01,6.642711467313263674e-01,7.922847758942889174e-01,8.557632920688246214e-01,9.186469698970942677e-01,9.549909604970316934e-01,1.049918293812361458e+00,1.098997240354920413e+00
-2.076914823559178558e+00,-1.203119168622346136e+00,-6.721381815466730414e-01,-2.970441779558591899e-01,-3.418934952041794567e-02,1.643108583680257528e-01,3.454363360307655673e-01,5.062043094312972391e-01,5.980043996117785365e-01,6.709709770295886333e-01,6.003710908064732177e-01,7.282232582609786675e-01,8.219395221047650635e-01,9.490336073189541422e-01,9.713343865599900484e-01
-2.313998047252644685e+00,-1.628433240892966039e+00,-1.142291695157954479e+00,-1.126432629240874839e+00,-8.362969624161106230e-01,-5.694611141995387094e-01,-4.812009665405651559e-01,-2.219291435526449807e-01,1.768599432685291351e-01,4.973614907884066350e-01,6.609066223359403303e-01,7.434691790366169117e-01,7.488043918326474646e-01,8.871902747507515175e-01,9.062811056219369776e-01
