7.952446424643286446e+04,-3.503026862874362024e+01,2.829155113909486152e-01,-7.952347296563317650e+04
9.700591412949333608e+04,-4.129511579942217736e+01,2.437395039876311675e-01,-9.700475648643494060e+04
1.642035803379597201e+05,-3.994278879683488270e+01,2.672235685177461462e-01,-1.642026301098556141e+05
1.736927335178200167e+02,-3.613188709316872149e+01,9.931930207333476701e-02,-1.716029842295713763e+02
