time,prediction
1659494264.130032,-0.8014671802520752
1659494264.130032,287.7202900156683
1659494269.130032,1.0390255451202393
1659494269.130032,460.2954233839331
1659494274.130032,1.6574556827545166
1659494274.130032,518.2829731361877
1659494279.130032,-0.24533534049987793
1659494279.130032,339.8663947475732
1659494284.130032,0.5164330005645752
1659494284.130032,411.29415495690864
1659494289.130032,290.11970483719057
1659494294.130032,363.249343845863
1659494299.130032,358.7587517091927
1659494304.130032,384.5283729992808
1659494309.130032,394.62411261913974
1659494314.130032,521.8808658164802
1659494319.130032,369.6961308445708
1659494324.130032,357.52007867806526
1659494329.130032,372.87812197506736
1659494334.130032,248.47267748914254
1659494339.130032,395.75136588440057
1659494344.130032,417.76669548095316
1659494349.130032,452.1016889165489
1659494354.130032,343.73621961727224
1659494359.130032,469.8077741173442
1659494364.130032,473.777572741649
1659494369.130032,259.48141535097454
1659494374.130032,510.96494795221605
1659494379.130032,439.1437311057914
1659494384.130032,249.18984163220074
1659494389.130032,408.35074162362895
1659494394.130032,412.76192705717756
1659494399.130032,540.4872513405062
1659494404.130032,365.4248013611148
1659494409.130032,273.7672893119083
1659494414.130032,390.6888308725432
1659494419.130032,276.38145097751465
1659494424.130032,336.718920494785
1659494429.130032,501.1272801175025
1659494434.130032,490.86253298762114
1659494439.130032,390.65449283876086
1659494444.130032,398.17541645672236
1659494449.130032,211.30372320294833
1659494454.130032,411.09671126266016
1659494459.130032,452.4305828963703
1659494464.130032,475.0661432281164
1659494469.130032,451.3312292835577
1659494474.130032,274.43634443888607
1659494479.130032,419.64402017164684
1659494484.130032,423.32087244524615
1659494489.130032,379.44705937519876
1659494494.130032,351.8208592898271
1659494499.130032,371.83152732040986
1659494504.130032,406.4170810962611
1659494509.130032,513.8768847545286
1659494514.130032,355.48197329794283
1659494519.130032,226.15206131099382
1659494524.130032,356.8576407763477
1659494529.130032,472.1651159052868
1659494534.130032,439.9392288884155
1659494539.130032,453.8776091012291
1659494544.130032,437.602811839809
1659494549.130032,288.46092742400737
1659494554.130032,428.14822769447966
1659494559.130032,470.74974507532113
1659494564.130032,342.2550342225571
1659494569.130032,454.84891046306177
1659494574.130032,426.2000808091099
1659494579.130032,485.22483590990964
1659494584.130032,413.38126357274126
1659494589.130032,215.60509846596386
1659494594.130032,415.6870983100104
1659494599.130032,456.43507724230943
1659494604.130032,433.3933623547316
1659494609.130032,503.95068917646995
1659494614.130032,402.1902837503666
1659494619.130032,431.4716843704024
1659494624.130032,532.2091025400737
1659494629.130032,437.29895600962055
1659494634.130032,436.5258137177401
1659494639.130032,237.14380899986062
1659494644.130032,371.83403113537315
1659494649.130032,545.5589073925869
1659494654.130032,538.2354274688738
1659494659.130032,470.65585201419754
1659494664.130032,377.2238505317184
1659494669.130032,244.9594674077872
1659494674.130032,376.21821113610343
1659494679.130032,475.6836913044206
1659494684.130032,217.39622038434982
1659494689.130032,415.9646640830843
1659494694.130032,494.1396690867229
1659494699.130032,268.7043966121991
1659494704.130032,446.51156432314
1659494709.130032,496.16167851350986
1659494714.130032,419.1026596077972
1659494719.130032,512.9966149510043
1659494724.130032,368.24463354156325
1659494729.130032,376.12431807497984
1659494734.130032,555.7775127895733
1659494739.130032,444.26850380387924
1659494744.130032,362.8215491749914
1659494749.130032,415.1380474573449
1659494754.130032,441.9118773916404
1659494759.130032,384.6240544996639
1659494764.130032,484.87233453186286
1659494769.130032,394.9295780446618
1659494774.130032,272.0509241545693
1659494779.130032,505.00694140312874
1659494784.130032,409.7984832041915
1659494789.130032,287.9131284788235
1659494794.130032,586.3290629717037
1659494799.130032,415.22246179039314
1659494804.130032,271.0134505401353
1659494809.130032,508.38941657461487
1659494814.130032,395.81968426411333
1659494819.130032,322.3693780962131
1659494824.130032,527.538414569972
1659494829.130032,481.65707843113967
1659494834.130032,248.95287343031742
1659494839.130032,494.40203312609106
1659494844.130032,404.65725686491635
1659494849.130032,302.0251661437342
1659494854.130032,541.0937110934015
1659494859.130032,360.2283122487212
1659494864.130032,374.9006679336322
1659494869.130032,493.2747798608303
1659494874.130032,420.97658626389784
1659494879.130032,414.16245384128945
1659494884.130032,468.4619735745729
1659494889.130032,461.7120461213804
1659494894.130032,471.9785816905213
1659494899.130032,491.761939091222
1659494904.130032,361.6730134825426
1659494909.130032,308.55296944089724
1659494914.130032,346.9056916729523
1659494919.130032,560.1416622705972
1659494924.130032,323.97092545309243
1659494929.130032,346.49578139467565
1659494934.130032,507.4678338241962
1659494939.130032,320.2611658971184
1659494944.130032,343.5690005465093
1659494949.130032,500.43908869044816
1659494954.130032,422.8512282957023
1659494959.130032,312.2130103854572
1659494964.130032,421.9312551406172
1659494969.130032,419.32245879278935
1659494974.130032,481.2698813314586
1659494979.130032,312.6123688721029
1659494984.130032,319.29505100913826
1659494989.130032,568.9592043516938
