ntp_time,throughput,durasi
1654263300.027954,168493.0,0.1654198169708252
1654263300.513426,213579.0,0.1304948329925537
1654263300.826487,172484.0,0.161423921585083
1654263301.307422,106559.0,0.2612450122833252
1654263301.787576,215412.0,0.12950515747070312
1654263302.105798,182835.0,0.15284299850463867
1654263302.591028,226976.0,0.12264299392700195
1654263302.908485,225976.0,0.12342000007629395
1654263303.226606,213667.0,0.1306002140045166
1654263303.546576,241842.0,0.11538100242614746
1654263303.865283,191195.0,0.14557909965515137
1654263304.187922,182329.0,0.1530311107635498
1654263304.667599,158867.0,0.17484402656555176
1654263305.150428,200225.0,0.13957786560058594
1654263305.473297,174383.0,0.15983796119689941
1654263305.943091,168801.0,0.1651771068572998
1654263306.423596,143524.0,0.19410014152526855
1654263306.90427,133304.0,0.20907115936279297
1654263307.382399,172823.0,0.16129183769226074
1654263307.862575,221619.0,0.12596392631530762
1654263308.183741,200832.0,0.13918089866638184
1654263308.502422,193382.0,0.14393281936645508
1654263308.825186,166798.0,0.1670699119567871
1654263309.301331,200586.0,0.13380789756774902
1654263309.627087,173183.0,0.15994596481323242
1654263310.100843,159074.0,0.17583012580871582
1654263310.580941,186436.0,0.14995503425598145
1654263310.901053,147251.0,0.18977093696594238
1654263311.380158,161736.0,0.17310309410095215
1654263311.859794,80041.0,0.3490331172943115
1654263312.500092,170275.0,0.1642169952392578
1654263312.979468,192233.0,0.14517784118652344
1654263313.463292,187489.0,0.1484670639038086
1654263313.942525,238659.0,0.11676907539367676
1654263314.258391,211220.0,0.13197112083435059
1654263314.58191,206888.0,0.13477802276611328
1654263314.904295,205921.0,0.13561511039733887
1654263315.218403,218895.0,0.12731695175170898
1654263315.538309,173743.0,0.16022491455078125
1654263316.019741,136894.0,0.20351505279541016
1654263316.504506,232427.0,0.11984395980834961
1654263316.835203,153009.0,0.18236804008483887
1654263317.299124,144865.0,0.19228911399841309
1654263317.777033,158234.0,0.17618894577026367
1654263318.256816,181878.0,0.15334415435791016
1654263318.738504,182554.0,0.1526341438293457
1654263319.216473,189921.0,0.1462709903717041
1654263319.703642,156803.0,0.17794299125671387
1654263320.17841,237134.0,0.11733889579772949
1654263320.497611,167082.0,0.16678595542907715
1654263320.975224,208455.0,0.13384199142456055
1654263321.295036,184912.0,0.1506178379058838
1654263321.775907,200992.0,0.138746976852417
1654263322.094727,162701.0,0.17135095596313477
1654263322.589878,182727.0,0.15231990814208984
1654263323.054461,174080.0,0.16042089462280273
1654263323.534517,189769.0,0.14681005477905273
1654263323.85361,160967.0,0.17337703704833984
1654263324.353364,170752.0,0.1628270149230957
1654263324.813565,161129.0,0.1726999282836914
1654263325.301104,140775.0,0.19783401489257812
1654263325.772652,223244.0,0.12488102912902832
1654263326.097697,231253.0,0.12050890922546387
1654263326.412273,145322.0,0.19094109535217285
1654263326.905956,155585.0,0.17914295196533203
1654263327.373278,146836.0,0.18976211547851562
1654263327.862253,187758.0,0.14835596084594727
1654263328.334726,128057.0,0.217559814453125
1654263328.816396,152298.0,0.18276000022888184
1654263329.307333,197744.0,0.1409900188446045
1654263329.77074,188645.0,0.14809799194335938
1654263330.25019,156234.0,0.1787259578704834
1654263330.733382,158304.0,0.17621803283691406
1654263331.211445,128896.0,0.21667098999023438
1654263331.689165,173337.0,0.16083693504333496
1654263332.177401,165718.0,0.16809892654418945
1654263332.648855,149923.0,0.1857280731201172
1654263333.12859,162929.0,0.17147397994995117
1654263333.608177,147191.0,0.18914198875427246
1654263334.087426,162429.0,0.17139816284179688
1654263334.567746,156545.0,0.17858099937438965
1654263335.049436,267166.0,0.10440683364868164
1654263335.371951,150865.0,0.18504595756530762
1654263335.854815,199688.0,0.1396780014038086
1654263336.326714,68290.0,0.40872788429260254
1654263336.966369,161914.0,0.17229509353637695
1654263337.446179,173160.0,0.16126108169555664
1654263337.92615,175867.0,0.1582789421081543
1654263338.40631,157323.0,0.17688488960266113
1654263338.885738,142959.0,0.19537115097045898
1654263339.365004,205073.0,0.13591289520263672
1654263339.685123,206634.0,0.13532614707946777
1654263340.005179,205913.0,0.13532400131225586
1654263340.32453,198599.0,0.14095711708068848
1654263340.651506,185466.0,0.15043210983276367
1654263341.124934,147453.0,0.18950414657592773
1654263341.61543,86037.0,0.3243727684020996
1654263342.243674,160739.0,0.173691987991333
1654263342.726186,178705.0,0.15607285499572754
1654263343.203829,140869.0,0.19733285903930664
1654263343.682272,149771.0,0.18651199340820312
1654263344.165976,182980.0,0.1526780128479004
1654263344.641736,154981.0,0.17969894409179688
1654263345.14116,223134.0,0.12482190132141113
1654263345.442256,199801.0,0.13962411880493164
1654263345.761706,159199.0,0.17563581466674805
1654263346.254151,135834.0,0.205427885055542
1654263346.722315,135167.0,0.20684099197387695
1654263347.200382,154180.0,0.1808919906616211
1654263347.682996,186706.0,0.14938998222351074
1654263348.16053,236466.0,0.1184229850769043
1654263348.479999,214206.0,0.13054704666137695
1654263348.800409,204050.0,0.13667702674865723
1654263349.119069,146119.0,0.19152188301086426
1654263349.60301,128601.0,0.21722197532653809
1654263350.082668,147622.0,0.18926692008972168
1654263350.560986,121801.0,0.229111909866333
1654263351.039942,111693.0,0.24996209144592285
1654263351.518535,159176.0,0.17561721801757812
1654263351.998248,143919.0,0.19347691535949707
1654263352.478433,168182.0,0.165999174118042
1654263352.961236,176914.0,0.1583540439605713
1654263353.445429,101497.0,0.2747359275817871
1654263353.922837,109814.0,0.25440287590026855
1654263354.404164,126091.0,0.22162485122680664
1654263354.878688,142810.0,0.19537782669067383
1654263355.357165,118661.0,0.23555397987365723
1654263355.837324,123574.0,0.22618913650512695
1654263356.318399,88987.0,0.3134181499481201
1654263356.956066,144334.0,0.19320416450500488
1654263357.436099,134549.0,0.20773887634277344
1654263357.917597,130692.0,0.21402287483215332
1654263358.404825,99070.0,0.2820141315460205
1654263358.874547,146872.0,0.1903219223022461
1654263359.354795,120995.0,0.23041391372680664
1654263359.835505,118844.0,0.23552703857421875
1654263360.313903,185456.0,0.15101194381713867
1654263360.794061,169934.0,0.16475796699523926
1654263361.273284,195427.0,0.14319896697998047
1654263361.596911,150461.0,0.18549013137817383
1654263362.09635,126360.0,0.2209789752960205
1654263362.552824,170076.0,0.16453194618225098
1654263363.03446,205188.0,0.13640689849853516
1654263363.357435,152817.0,0.18278098106384277
1654263363.837654,137534.0,0.2033388614654541
1654263364.311782,212936.0,0.13147616386413574
1654263364.631609,144036.0,0.19443106651306152
1654263365.113509,136716.0,0.20399212837219238
1654263365.596878,143279.0,0.1950528621673584
1654263366.075224,63412.0,0.4416999816894531
1654263366.709942,114854.0,0.24335193634033203
1654263367.193103,125414.0,0.22314882278442383
1654263367.670972,150035.0,0.18654298782348633
1654263368.152661,131693.0,0.2126619815826416
1654263368.62965,128300.0,0.21790385246276855
1654263369.109049,114757.0,0.24362683296203613
1654263369.588525,120409.0,0.23215794563293457
1654263370.07101,128865.0,0.21741390228271484
1654263370.548206,147821.0,0.189255952835083
1654263371.029357,104997.0,0.26619815826416016
1654263371.515534,124289.0,0.22490310668945312
1654263371.987441,138558.0,0.20188593864440918
1654263372.486345,133364.0,0.20955491065979004
1654263372.946532,153692.0,0.1825859546661377
1654263373.441276,106705.0,0.2631378173828125
1654263373.909267,149763.0,0.18666815757751465
1654263374.388485,144878.0,0.1931140422821045
1654263374.865196,162115.0,0.17256903648376465
1654263375.344705,162952.0,0.17182397842407227
1654263375.825045,134444.0,0.20847392082214355
1654263376.30818,187699.0,0.14961695671081543
1654263376.813248,85286.0,0.3294081687927246
1654263377.435076,127015.0,0.22091889381408691
1654263377.909326,116479.0,0.2406449317932129
1654263378.38363,149032.0,0.18821501731872559
1654263378.867177,129847.0,0.2156379222869873
1654263379.34561,106632.0,0.2624821662902832
1654263379.823734,116720.0,0.23957300186157227
1654263380.30269,131468.0,0.21348094940185547
1654263380.798542,78775.0,0.3545670509338379
1654263381.433648,123875.0,0.22596096992492676
1654263381.902363,121138.0,0.23126602172851562
1654263382.387876,107462.0,0.26104092597961426
1654263382.861382,147658.0,0.18940401077270508
1654263383.341069,124895.0,0.22454094886779785
1654263383.820531,154996.0,0.18054699897766113
1654263384.306835,123576.0,0.2265160083770752
1654263384.781424,153687.0,0.1822669506072998
1654263385.261821,141870.0,0.1977379322052002
1654263385.750505,155893.0,0.17981600761413574
1654263386.220153,87399.0,0.32120680809020996
1654263386.868178,184335.0,0.1520981788635254
1654263387.340969,174586.0,0.1611180305480957
1654263387.818361,141616.0,0.1980419158935547
1654263388.299597,139894.0,0.20010805130004883
1654263388.780161,105601.0,0.26498913764953613
1654263389.277512,153510.0,0.18265891075134277
1654263389.737309,123843.0,0.22596311569213867
1654263390.217083,115322.0,0.2440650463104248
1654263390.699316,145566.0,0.19302606582641602
1654263391.185303,164944.0,0.16985201835632324
1654263391.691516,86089.0,0.3256380558013916
1654263392.29572,125196.0,0.22404098510742188
1654263392.777574,120115.0,0.23420000076293945
1654263393.261763,172617.0,0.16252779960632324
1654263393.734537,125127.0,0.22366905212402344
1654263394.214839,164256.0,0.17037391662597656
1654263394.703002,101428.0,0.27690601348876953
1654263395.174116,127247.0,0.22058606147766113
1654263395.654141,100888.0,0.2779531478881836
1654263396.133993,160163.0,0.17540216445922852
1654263396.620007,158483.0,0.17720484733581543
1654263397.117942,73756.0,0.3808109760284424
1654263397.733147,160066.0,0.17542099952697754
1654263398.21292,145867.0,0.19262003898620605
1654263398.69236,143544.0,0.19516706466674805
1654263399.176078,154425.0,0.18181586265563965
1654263399.65543,144491.0,0.19449591636657715
1654263400.136511,132391.0,0.2123408317565918
1654263400.611343,146310.0,0.19229698181152344
1654263401.099014,69509.0,0.40412187576293945
1654263401.73219,133788.0,0.20995211601257324
1654263402.216216,153677.0,0.1831378936767578
1654263402.690313,117263.0,0.24010181427001953
1654263403.171097,135712.0,0.2073068618774414
1654263403.657014,121385.0,0.23142099380493164
1654263404.129402,121702.0,0.23081707954406738
1654263404.614675,129126.0,0.21754002571105957
1654263405.090175,122117.0,0.22988605499267578
1654263405.568705,148012.0,0.1898360252380371
1654263406.05201,138490.0,0.2034149169921875
1654263406.52904,84710.0,0.3318009376525879
1654263407.169105,152249.0,0.18471097946166992
1654263407.652146,169362.0,0.16619396209716797
1654263408.135444,158902.0,0.17668795585632324
1654263408.608905,162271.0,0.17320990562438965
1654263409.09195,133225.0,0.21104216575622559
1654263409.566623,133816.0,0.21019196510314941
1654263410.051387,132477.0,0.21166682243347168
1654263410.525988,147972.0,0.1902179718017578
1654263411.008348,150461.0,0.1866600513458252
1654263411.49369,132440.0,0.21272993087768555
1654263411.969593,155486.0,0.1807558536529541
1654263412.447547,128609.0,0.21860909461975098
1654263412.928037,129737.0,0.21710801124572754
1654263413.406491,134005.0,0.2097010612487793
1654263413.887684,157683.0,0.17873787879943848
1654263414.363115,140583.0,0.20015287399291992
1654263414.849534,146066.0,0.19235801696777344
1654263415.32371,137972.0,0.20387506484985352
1654263415.806362,108399.0,0.2588319778442383
1654263416.283091,136001.0,0.2073960304260254
1654263416.765916,164757.0,0.17099690437316895
1654263417.248059,163184.0,0.1724989414215088
1654263417.721276,153748.0,0.1831049919128418
1654263418.208396,160925.0,0.17536115646362305
1654263418.681821,140729.0,0.2000579833984375
1654263419.162271,159104.0,0.17673993110656738
1654263419.646509,163128.0,0.17280316352844238
1654263420.123085,163527.0,0.17188000679016113
1654263420.605997,162186.0,0.17325782775878906
1654263421.079596,172788.0,0.16327500343322754
1654263421.568803,176319.0,0.1590578556060791
1654263422.040027,169103.0,0.1668100357055664
1654263422.521947,160710.0,0.17536520957946777
1654263423.001362,156489.0,0.17993593215942383
1654263423.47944,121370.0,0.23178696632385254
1654263423.965814,136229.0,0.20624899864196777
1654263424.437675,77800.0,0.36190295219421387
1654263425.078926,140723.0,0.2004718780517578
1654263425.557453,59234.0,0.4766201972961426
1654263426.367721,89279.0,0.3157949447631836
1654263427.0007,168591.0,0.16646790504455566
1654263427.482616,166802.0,0.16894912719726562
1654263427.955967,196264.0,0.14404606819152832
1654263428.439281,192685.0,0.1463789939880371
1654263428.9223,155223.0,0.18145489692687988
1654263429.395179,198895.0,0.14191389083862305
1654263429.716384,171520.0,0.16481995582580566
1654263430.212593,82676.0,0.34076499938964844
1654263430.842965,145059.0,0.19406604766845703
1654263431.315818,125312.0,0.22440004348754883
1654263431.794103,151464.0,0.18601107597351074
1654263432.276445,152368.0,0.185150146484375
1654263432.753134,132462.0,0.21255898475646973
1654263433.237881,130295.0,0.2163400650024414
1654263433.712737,128715.0,0.2194538116455078
1654263434.192629,120300.0,0.23404884338378906
1654263434.68539,147861.0,0.1907811164855957
1654263435.152511,114431.0,0.24675202369689941
1654263435.633281,124551.0,0.2266709804534912
1654263436.110892,84479.0,0.3327350616455078
1654263436.752122,138767.0,0.20368719100952148
1654263437.246044,134819.0,0.20891714096069336
1654263437.714198,137209.0,0.2049868106842041
1654263438.19082,127152.0,0.2216489315032959
1654263438.670375,148157.0,0.19020986557006836
1654263439.15054,133736.0,0.21116280555725098
1654263439.629701,135339.0,0.20836615562438965
1654263440.113161,128433.0,0.21991181373596191
1654263440.596191,98688.0,0.28603196144104004
1654263441.06903,160717.0,0.17629694938659668
1654263441.548216,196191.0,0.14353394508361816
1654263442.030387,171060.0,0.16466712951660156
1654263442.507828,166967.0,0.16878795623779297
1654263442.987912,186923.0,0.15073609352111816
1654263443.469712,144597.0,0.19524598121643066
1654263443.948031,141004.0,0.20063304901123047
1654263444.429707,117737.0,0.23937201499938965
1654263444.907097,109581.0,0.2566049098968506
1654263445.388724,154852.0,0.18218684196472168
1654263445.888605,138416.0,0.20389199256896973
1654263446.3773,131401.0,0.21505188941955566
1654263446.828203,127648.0,0.22150802612304688
1654263447.30712,133482.0,0.21143698692321777
1654263447.798391,150499.0,0.18749594688415527
1654263448.275407,143983.0,0.19612789154052734
1654263448.751991,115747.0,0.2442479133605957
1654263449.228497,160959.0,0.17537403106689453
1654263449.704221,133786.0,0.2111060619354248
1654263450.184175,82592.0,0.34113597869873047
1654263450.823693,134376.0,0.20946407318115234
1654263451.305341,108301.0,0.2606079578399658
1654263451.788902,147728.0,0.19102001190185547
1654263452.263529,99557.0,0.2837560176849365
1654263452.744083,149645.0,0.18871307373046875
1654263453.225672,167929.0,0.16811895370483398
1654263453.705508,173934.0,0.16242408752441406
1654263454.182101,167298.0,0.16898608207702637
1654263454.667479,151291.0,0.18680500984191895
1654263455.140428,107870.0,0.2622239589691162
1654263455.633837,136910.0,0.20580697059631348
1654263456.102931,123540.0,0.2286229133605957
1654263456.590787,145971.0,0.1938190460205078
1654263457.065809,103300.0,0.27405500411987305
1654263457.53961,120527.0,0.23465299606323242
1654263458.041882,131489.0,0.21463394165039062
1654263458.500427,143296.0,0.19720697402954102
1654263458.982656,95052.0,0.2973330020904541
1654263459.618201,87619.0,0.32330799102783203
1654263460.30093,96525.0,0.29337406158447266
1654263460.899187,124872.0,0.22626280784606934
1654263461.37752,121049.0,0.23276495933532715
1654263461.86048,101838.0,0.2777259349822998
1654263462.33706,98115.0,0.2877230644226074
1654263462.824587,94049.0,0.3016397953033447
1654263463.466823,94801.0,0.2983839511871338
1654263464.095165,121712.0,0.23207998275756836
1654263464.584435,86479.0,0.32763004302978516
1654263465.220387,109299.0,0.25870299339294434
1654263465.700253,121680.0,0.23260188102722168
1654263466.20605,121576.0,0.2325291633605957
1654263466.654485,125628.0,0.22471904754638672
1654263467.138533,101213.0,0.27866077423095703
1654263467.614696,133088.0,0.21256589889526367
1654263468.098617,171413.0,0.16478300094604492
1654263468.579898,127818.0,0.22071194648742676
1654263469.055893,121759.0,0.23200702667236328
1654263469.533231,126233.0,0.2239830493927002
1654263470.019855,125118.0,0.22502708435058594
1654263470.492595,146559.0,0.1925640106201172
1654263470.982806,123529.0,0.22865891456604004
1654263471.585074,90122.0,0.31344103813171387
1654263472.097587,100393.0,0.28052687644958496
1654263472.573955,90235.0,0.31282782554626465
1654263473.218419,133820.0,0.21070098876953125
1654263473.692875,123273.0,0.2291090488433838
1654263474.170408,113946.0,0.248399019241333
1654263474.656273,83280.0,0.3383760452270508
1654263475.293931,106538.0,0.2656519412994385
1654263475.785908,56633.0,0.4984719753265381
1654263476.569887,138497.0,0.20356416702270508
1654263477.054118,137366.0,0.20529818534851074
1654263477.527752,153846.0,0.1839311122894287
1654263478.008311,119149.0,0.23707294464111328
1654263478.491479,119472.0,0.23648309707641602
1654263478.967067,100556.0,0.28050899505615234
1654263479.448019,121252.0,0.23273086547851562
1654263479.929194,127022.0,0.22241902351379395
1654263480.478131,95804.0,0.2946000099182129
1654263481.04761,140494.0,0.20152497291564941
1654263481.537067,124684.0,0.22635602951049805
1654263482.00841,119497.0,0.23610591888427734
1654263482.488612,123204.0,0.22899508476257324
1654263482.969583,124356.0,0.22699403762817383
1654263483.444987,142232.0,0.19815492630004883
1654263483.930911,139040.0,0.2029130458831787
1654263484.404713,169364.0,0.16675305366516113
1654263484.892248,137216.0,0.20615005493164062
1654263485.366223,144405.0,0.19524884223937988
1654263485.851925,143833.0,0.19594216346740723
1654263486.336061,48117.0,0.5876269340515137
1654263487.124007,154887.0,0.18293309211730957
1654263487.607064,146423.0,0.1932079792022705
1654263488.082605,134098.0,0.2108910083770752
1654263488.562191,146223.0,0.1930549144744873
1654263489.044307,128960.0,0.21907496452331543
1654263489.5256,135517.0,0.2085270881652832
1654263490.006229,94474.0,0.2989811897277832
1654263490.503177,86404.0,0.32669806480407715
1654263491.121601,136916.0,0.20665287971496582
1654263491.600888,142435.0,0.1982588768005371
1654263492.080532,114904.0,0.24622201919555664
1654263492.55991,111484.0,0.2533550262451172
1654263493.039847,163207.0,0.17320919036865234
1654263493.52024,137678.0,0.2048180103302002
1654263494.004239,115860.0,0.24340486526489258
1654263494.487254,131630.0,0.21382713317871094
1654263494.971971,162011.0,0.17459893226623535
1654263495.44533,126550.0,0.22308111190795898
1654263495.923026,145749.0,0.19370293617248535
1654263496.403595,167366.0,0.16898298263549805
1654263496.879841,152753.0,0.1848599910736084
1654263497.357129,147169.0,0.1925818920135498
1654263497.836536,91258.0,0.31005406379699707
1654263498.478662,141166.0,0.20045208930969238
1654263498.969733,130638.0,0.21628403663635254
1654263499.437034,135355.0,0.20951509475708008
1654263499.918035,143349.0,0.19751787185668945
1654263500.398338,132957.0,0.21320486068725586
1654263500.876906,77605.0,0.36512017250061035
1654263501.515098,147985.0,0.19093799591064453
1654263501.994706,127209.0,0.2223670482635498
1654263502.477893,147973.0,0.19133877754211426
1654263502.953974,146291.0,0.1932990550994873
1654263503.434238,152476.0,0.1856689453125
1654263503.913951,114616.0,0.24710416793823242
1654263504.393343,150031.0,0.18880796432495117
1654263504.874022,119524.0,0.23756790161132812
1654263505.352709,147171.0,0.19291186332702637
1654263505.832619,140796.0,0.20076513290405273
1654263506.312081,67399.0,0.4202909469604492
1654263506.95272,128151.0,0.22091913223266602
1654263507.433346,138915.0,0.203779935836792
1654263507.911812,119730.0,0.23636603355407715
1654263508.395248,145339.0,0.19475913047790527
1654263508.875273,143669.0,0.19664692878723145
1654263509.350539,148860.0,0.19070911407470703
1654263509.83064,136416.0,0.2075049877166748
1654263510.327349,97836.0,0.2905890941619873
1654263510.95044,162518.0,0.1749711036682129
1654263511.428796,144309.0,0.19638395309448242
1654263511.909082,170715.0,0.16632413864135742
1654263512.389128,183696.0,0.15392303466796875
1654263512.868581,133552.0,0.21231389045715332
1654263513.348289,155679.0,0.18231797218322754
1654263513.829311,115617.0,0.2451791763305664
1654263514.308741,145076.0,0.19554591178894043
1654263514.788359,173223.0,0.16340208053588867
1654263515.271284,127251.0,0.22259187698364258
1654263515.757488,68391.0,0.4143819808959961
1654263516.389657,150010.0,0.18909406661987305
1654263516.866394,133283.0,0.21352386474609375
1654263517.353889,115337.0,0.24516010284423828
1654263517.827284,105642.0,0.2679150104522705
1654263518.322864,133470.0,0.21239900588989258
1654263518.785206,145914.0,0.1945810317993164
1654263519.266352,125721.0,0.22622299194335938
1654263519.745131,143774.0,0.19765090942382812
1654263520.225296,139710.0,0.2020108699798584
1654263520.704122,159755.0,0.1780409812927246
1654263521.188785,90623.0,0.32113194465637207
1654263521.842141,95350.0,0.3072381019592285
1654263522.463236,136062.0,0.21440982818603516
1654263522.944811,174007.0,0.17087197303771973
1654263523.422941,124391.0,0.2328629493713379
1654263523.908504,137980.0,0.210892915725708
1654263524.38647,122549.0,0.23789596557617188
1654263524.869037,116538.0,0.2494211196899414
1654263525.350074,85588.0,0.3394050598144531
1654263525.981003,121187.0,0.2431039810180664
1654263526.462788,115982.0,0.2587549686431885
1654263526.945618,134110.0,0.22379398345947266
1654263527.423059,106910.0,0.2783191204071045
1654263527.900129,140133.0,0.20841693878173828
1654263528.382076,151869.0,0.19337105751037598
1654263528.8629,119829.0,0.23989200592041016
1654263529.344435,75391.0,0.3859860897064209
1654263529.981623,138084.0,0.21062517166137695
1654263530.474681,112396.0,0.259350061416626
1654263530.942301,98223.0,0.296489953994751
1654263531.578219,128859.0,0.22776007652282715
1654263532.058096,138055.0,0.21186518669128418
1654263532.542422,100837.0,0.288970947265625
1654263533.026763,87366.0,0.3335740566253662
1654263533.667315,98016.0,0.29582905769348145
1654263534.297766,143230.0,0.20377707481384277
1654263534.776768,117557.0,0.24810099601745605
1654263535.257716,118043.0,0.24740195274353027
1654263535.738389,161579.0,0.18064188957214355
1654263536.221002,173517.0,0.1676778793334961
1654263536.695904,135162.0,0.21557903289794922
1654263537.177559,141529.0,0.2059931755065918
1654263537.655186,168233.0,0.17309308052062988
1654263538.137696,156828.0,0.1862809658050537
1654263538.614459,175306.0,0.16591596603393555
1654263539.094252,162936.0,0.17908287048339844
1654263539.579222,135589.0,0.21440505981445312
1654263540.057114,159456.0,0.18277812004089355
1654263540.533247,175552.0,0.16574597358703613
1654263541.013045,190059.0,0.15351581573486328
1654263541.495199,165345.0,0.17637109756469727
1654263541.972971,129960.0,0.223829984664917
