31554;1659503610;963962;1659503611;503659
31545;1659503611;515107;1659503612;987784
31512;1659503613;8804;1659503613;587872
31159;1659503613;599469;1659503624;194227
32032;1659503624;212850;1659503625;611774
31395;1659503625;634610;1659503626;365028
31355;1659503626;378255;1659503627;522714
31426;1659503627;544978;1659503631;262882
31433;1659503631;274242;1659503631;819460
31446;1659503631;833429;1659503635;325098
31419;1659503635;359187;1659503636;395043
31467;1659503636;638933;1659503636;603916
31483;1659503636;618546;1659503637;685971
31240;1659503637;701362;1659503644;287806
33042;1659503644;305081;1659503645;334267
32826;1659503645;351663;1659503648;328433
31455;1659503648;380325;1659503649;474992
31420;1659503649;629563;1659503649;87468
31480;1659503649;891938;1659503653;542249
31403;1659503653;555188;1659503654;267013
31430;1659503654;278746;1659503655;241339
31477;1659503655;262119;1659503656;166368
31409;1659503656;183080;1659503656;796882
173226;1659503656;811042;1659503666;478865
31334;1659503666;489443;1659503667;136680
31375;1659503667;149460;1659503667;912690
31304;1659503667;923349;1659503668;607868
31301;1659503668;620867;1659503669;332735
31374;1659503669;349905;1659503670;217181
31307;1659503670;233869;1659503671;98124
31338;1659503671;221998;1659503676;447794
31307;1659503676;462187;1659503677;704968
31314;1659503677;281655;1659503678;121328
31185;1659503678;148046;1659503684;621318
33126;1659503684;641671;1659503690;484026
31423;1659503690;493724;1659503693;818897
31299;1659503693;831807;1659503694;628694
31351;1659503694;642491;1659503698;657775
31429;1659503698;674025;1659503699;295918
31414;1659503699;309904;1659503702;481943
31381;1659503702;519527;1659503711;915575
31438;1659503711;950011;1659503715;441698
31359;1659503715;457344;1659503718;305443
31290;1659503718;425795;1659503727;531406
32966;1659503727;543095;1659503728;261222
32311;1659503728;272047;1659503729;816905
31960;1659503729;950062;1659503729;816245
31445;1659503729;830932;1659503730;546622
31446;1659503730;557699;1659503751;693166
31490;1659503751;710946;1659503760;745522
31382;1659503760;809657;1659503767;254465
31438;1659503767;284791;1659503804;816712
31396;1659503804;838068;1659503805;492830
39359;1659503805;505346;1659503814;351496
33826;1659503814;377490;1659503817;479519
34731;1659503817;495452;1659503818;860386
33378;1659503818;9512;1659503821;668465
31382;1659503821;694556;1659503825;337763
31286;1659503825;366047;1659503825;944842
31387;1659503825;965664;1659503831;189646
31547;1659503831;250406;1659503834;796073
31563;1659503834;834035;1659503839;652487
31591;1659503839;772004;1659503840;540035
31305;1659503840;552770;1659503848;442292
32232;1659503848;597950;1659503850;821035
31424;1659503850;837537;1659503855;459341
31448;1659503855;482205;1659503857;448026
31372;1659503857;504791;1659503860;651429
33157;1659503860;11498;1659503864;503585
31562;1659503864;521340;1659503866;520842
31601;1659503866;603648;1659503872;634556
31389;1659503875;811641;1659503882;906839
30850;1659503882;946153;1659503885;319428
30545;1659503885;55061;1659503893;882760
30946;1659503893;917309;1659503894;525987
30836;1659503894;536249;1659503895;195189
30851;1659503895;208345;1659503899;212016
30863;1659503899;223199;1659503908;494023
30799;1659503908;508765;1659503909;429595
30846;1659503909;441614;1659503912;377604
30865;1659503912;390715;1659503912;983992
30856;1659503913;3512;1659503913;856168
30876;1659503913;878603;1659503914;724554
31902;1659503914;755429;1659503924;892312
31924;1659503924;906995;1659503925;684425
31840;1659503925;710295;1659503926;755721
31489;1659503926;773414;1659503927;380265
31161;1659503927;401865;1659503934;188814
30376;1659503934;20821;1659503935;126655
30776;1659503935;161681;1659503938;178829
31540;1659503938;241951;1659503939;152788
31740;1659503939;167578;1659503942;540892
31741;1659503942;554402;1659503943;456609
31678;1659503943;475261;1659503954;271380
31292;1659503954;302859;1659503955;108869
31378;1659503955;172551;1659503956;270386
31589;1659503956;626237;1659503959;737962
31567;1659503959;755941;1659503960;503596
31533;1659503960;526082;1659503961;284149
31570;1659503961;310768;1659503962;47305
31587;1659503962;62162;1659503962;653226
31569;1659503962;691165;1659503963;589729
31575;1659503966;516975;1659503967;167851
31794;1659503967;181894;1659503973;870020
32316;1659503976;337011;1659503979;827085
31638;1659503979;846503;1659503980;58427
32008;1659503980;597374;1659503981;392282
32013;1659503981;409321;1659503987;221097
31849;1659503987;737336;1659503987;926698
31825;1659503987;960174;1659503993;884059
31759;1659503993;899073;1659503994;590306
31747;1659503994;601759;1659503995;415652
31747;1659503995;449628;1659503996;509104
39227;1659503996;523496;1659504005;419399
33749;1659504005;490304;1659504006;267299
37307;1659504006;282556;1659504012;883212
31250;1659504012;906165;1659504013;544180
31041;1659504013;559197;1659504014;826718
31530;1659504014;851822;1659504016;820506
31379;1659504016;998547;1659504016;902054
31316;1659504016;969104;1659504017;787428
31294;1659504017;802668;1659504019;292719
31302;1659504019;316738;1659504019;879550
31469;1659504019;912889;1659504026;703523
32970;1659504026;724967;1659504027;575986
33020;1659504027;593583;1659504028;560135
32189;1659504028;587354;1659504029;608714
31434;1659504029;694634;1659504032;509026
31572;1659504032;527325;1659504033;902362
31532;1659504033;927687;1659504035;100544
31581;1659504035;117113;1659504036;170268
31519;1659504036;185301;1659504037;105102
31543;1659504037;120353;1659504038;246221
31355;1659504038;264207;1659504044;877359
33287;1659504044;895680;1659504045;905948
32687;1659504045;968499;1659504048;935451
31517;1659504048;953363;1659504057;958386
31793;1659504057;971047;1659504068;961664
31976;1659504068;997671;1659504081;914408
